"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
13572,"ILMN_1653165","AAMP","angio-associated, migratory cell protein (AAMP), mRNA.","ChrUn: 1.000000",8.488,"N/A","N/A","N/A",0.121,146,0.1473,"--","1.2999999999999901E-2",14,"2","218.26412300000001",1,FALSE,"AAMP","AAMP"
18040,"ILMN_1729835","AANAT","arylalkylamine N-acetyltransferase (AANAT), mRNA.","Chr17: 71.977494",6.647,"N/A","N/A","N/A",0.057,146,0.4954,"0.54800000000000004","0.11",15,"17","71.977493999999496",1,FALSE,"AANAT","AANAT"
12134,"ILMN_1731097","AARD","AARD protein (LOC441376), mRNA.","Chr8: 118.024067",6.915,"N/A","N/A","N/A",-0.142,146,0.08662,"--","--",441376,"8","118.024067",-1,TRUE,"LOC441376","AARD"
5493,"ILMN_1662364","AARS","alanyl-tRNA synthetase (AARS), mRNA.","ChrUn: 1.000000",14.949,"N/A","N/A","N/A",0.243,146,0.003061,"0.42299999999999199","0.2",16,"16","70.252295000000004",1,FALSE,"AARS","AARS"
4161,"ILMN_1674698","AARS2","alanyl-tRNA synthetase 2, mitochondrial (putative) (AARS2), mRNA.","Chr6: 44.375453",8.942,"N/A","N/A","N/A",-0.267,146,0.001132,"--","-0.309",57505,"6","44.375453",-1,FALSE,"AARS2","AARS2"
5126,"ILMN_1700461","AARSD1","alanyl-tRNA synthetase domain containing 1 (AARSD1), mRNA.","Chr17: 38.357369",9.918,"N/A","N/A","N/A",-0.25,146,0.002366,"0.307","0.362999999999992",80755,"17","38.3573689999998",-1,FALSE,"AARSD1","AARSD1"
8343,"ILMN_1784269","AASDH","2-aminoadipic 6-semialdehyde dehydrogenase (AASDH), mRNA.","Chr4: 56.899460",8.424,"N/A","N/A","N/A",-0.2,146,0.01551,"0.45900000000000002","--",132949,"4","56.8994599999996",-1,FALSE,"AASDH","AASDH"
19150,"ILMN_1698189","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (AASDHPPT), mRNA.","Chr11: 105.473754",9.051,"N/A","N/A","N/A",0.041,146,0.6199,"--","1.9E-2",60496,"11","105.473754",1,FALSE,"AASDHPPT","AASDHPPT"
158,"ILMN_1678323","AASS","aminoadipate-semialdehyde synthase (AASS), mRNA.","Chr7: 121.503892",7.017,"N/A","N/A","N/A",0.524,146,1.158e-11,"0.54100000000000004","0.45300000000000001",10157,"7","121.503891999999",1,FALSE,"AASS","AASS"
3810,"ILMN_1786149","AATBC","hypothetical protein LOC284837 (LOC284837), mRNA.","Chr21: 44.050330",7.069,"N/A","N/A","N/A",-0.274,146,0.000826,"--","--",284837,"21","44.050330000000002",-1,TRUE,"LOC284837","AATBC"
19383,"ILMN_1703743","AATF","apoptosis antagonizing transcription factor (AATF), mRNA.","Chr17: 32.488018",9.22,"N/A","N/A","N/A",0.038,146,0.6472,"0.28599999999999198","-0.57699999999999196",26574,"17","32.488017999999499",1,FALSE,"AATF","AATF"
18645,"ILMN_1805104","ABAT","4-aminobutyrate aminotransferase (ABAT), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","ChrUn: 1.000000",9.648,"N/A","N/A","N/A",0.048,146,0.5626,"0.51500000000000001","0.37",18,"16","8.6745649999999905",1,FALSE,"ABAT","ABAT"
14213,"ILMN_1768685","ABBA-1","actin-bundling protein with BAIAP2 homology (ABBA-1), mRNA.","Chr16: 69.255428",6.765,"N/A","N/A","N/A",-0.111,146,0.1825,"0.20100000000000001","--",92154,"16","69.255427999999498",-1,FALSE,"ABBA-1","ABBA-1"
8741,"ILMN_1791106","ABC1","amplified in breast cancer 1 (ABC1), mRNA.","ChrUn: 1.000000",8.012,"N/A","N/A","N/A",-0.194,146,0.01907,"--","--",63897,"17","60.043194",-1,FALSE,"ABC1","ABC1"
17868,"ILMN_1753388","ABCA10","ATP-binding cassette, sub-family A (ABC1), member 10 (ABCA10), mRNA.","Chr17: 64.690413",6.958,"N/A","N/A","N/A",-0.059,146,0.4757,"--","--",10349,"17","64.690413000000007",-1,FALSE,"ABCA10","ABCA10"
4030,"ILMN_1750250","ABCA12","ATP-binding cassette, sub-family A (ABC1), member 12 (ABCA12), transcript variant 1, mRNA.","Chr2: 215.625545",6.853,"N/A","N/A","N/A",-0.269,146,0.00102,"0.315","-6.4000000000000001E-2",26154,"2","215.625544999998",-1,FALSE,"ABCA12","ABCA12"
13632,"ILMN_1747627","ABCA2","ATP-binding cassette, sub-family A (ABC1), member 2 (ABCA2), transcript variant 1, mRNA.","Chr9: 139.021747",10.932,"N/A","N/A","N/A",0.12,146,0.1505,"0.54100000000000004","0.27200000000000002",20,"9","139.021747",1,FALSE,"ABCA2","ABCA2"
9576,"ILMN_1742051","ABCA3","ATP-binding cassette, sub-family A (ABC1), member 3 (ABCA3), mRNA.","ChrUn: 1.000000",11.702,"N/A","N/A","N/A",-0.181,146,0.02848,"0.44400000000000001","0.54900000000000004",21,"16","2.275881",-1,FALSE,"ABCA3","ABCA3"
17102,"ILMN_1794965","ABCA4","ATP-binding cassette, sub-family A (ABC1), member 4 (ABCA4), mRNA.","ChrUn: 1.000000",6.687,"N/A","N/A","N/A",-0.07,146,0.4033,"0.34300000000000003","-0.14199999999999199",24,"1","93.9928349999999",-1,FALSE,"ABCA4","ABCA4"
1867,"ILMN_1784176","ABCA5","ATP-binding cassette, sub-family A (ABC1), member 5 (ABCA5), transcript variant 2, mRNA.","Chr17: 64.754462",8.449,"N/A","N/A","N/A",-0.333,146,4.108e-05,"0.34399999999999198","-0.23",23461,"17","64.754462000000004",-1,FALSE,"ABCA5","ABCA5"
15586,"ILMN_1701011","ABCA6","ATP-binding cassette, sub-family A (ABC1), member 6 (ABCA6), mRNA.","Chr17: 64.621003",6.973,"N/A","N/A","N/A",0.09,146,0.2775,"--","0.55000000000000004",23460,"17","64.621003000000002",1,FALSE,"ABCA6","ABCA6"
5822,"ILMN_1743205","ABCA7","ATP-binding cassette, sub-family A (ABC1), member 7 (ABCA7), transcript variant 2, mRNA.","Chr19: 1.016127",8.289,"N/A","N/A","N/A",-0.238,146,0.003812,"0.427999999999995","-3.7999999999999902E-2",10347,"19","1.016127",-1,FALSE,"ABCA7","ABCA7"
115,"ILMN_1796801","ABCA8","ATP-binding cassette, sub-family A (ABC1), member 8 (ABCA8), mRNA.","Chr17: 64.375585",8.156,"N/A","N/A","N/A",0.542,146,1.529e-12,"--","--",10351,"17","64.375585000000001",1,FALSE,"ABCA8","ABCA8"
48,"ILMN_1720501","ABCA9","ATP-binding cassette, sub-family A (ABC1), member 9 (ABCA9), mRNA.","Chr17: 64.492665",7.56,"N/A","N/A","N/A",0.594,146,2.65e-15,"--","0.28799999999999198",10350,"17","64.492665000000002",1,FALSE,"ABCA9","ABCA9"
19854,"ILMN_1812070","ABCB1","ATP-binding cassette, sub-family B (MDR/TAP), member 1 (ABCB1), mRNA.","Chr7: 86.971478",8.147,"N/A","N/A","N/A",0.032,146,0.7028,"0.35199999999999199","--",5243,"7","86.971478000000005",1,FALSE,"ABCB1","ABCB1"
19765,"ILMN_1665730","ABCB10","ATP-binding cassette, sub-family B (MDR/TAP), member 10 (ABCB10), nuclear gene encoding mitochondrial protein, mRNA.","Chr1: 227.719373",8.647,"N/A","N/A","N/A",-0.033,146,0.6917,"0.34399999999999198","0.27500000000000002",23456,"1","227.719372999999",-1,FALSE,"ABCB10","ABCB10"
7845,"ILMN_1689082","ABCB11","ATP-binding cassette, sub-family B (MDR/TAP), member 11 (ABCB11), mRNA.","Chr2: 169.487789",6.724,"N/A","N/A","N/A",-0.207,146,0.01201,"0.365999999999996","0.5",8647,"2","169.487788999999",-1,FALSE,"ABCB11","ABCB11"
3220,"ILMN_1749902","ABCB5","ATP-binding cassette, sub-family B (MDR/TAP), member 5 (ABCB5), mRNA.","Chr7: 20.759621",6.734,"N/A","N/A","N/A",-0.287,146,0.0004377,"0.27800000000000002","0.212999999999999",340273,"7","20.7596209999999",-1,FALSE,"ABCB5","ABCB5"
1180,"ILMN_1653933","ABCB6","ATP-binding cassette, sub-family B (MDR/TAP), member 6 (ABCB6), nuclear gene encoding mitochondrial protein, mRNA.","Chr2: 219.782911",8.496,"N/A","N/A","N/A",-0.37,146,4.272e-06,"0.41599999999999199","0.25",10058,"2","219.78291100000001",-1,FALSE,"ABCB6","ABCB6"
2933,"ILMN_1687840","ABCB7","ATP-binding cassette, sub-family B (MDR/TAP), member 7 (ABCB7), nuclear gene encoding mitochondrial protein, mRNA.","ChrX: 74.190027",8.646,"N/A","N/A","N/A",-0.295,146,0.0003006,"--","0.41199999999999198",22,"X","74.190027000000001",-1,FALSE,"ABCB7","ABCB7"
14520,"ILMN_1806676","ABCB8","ATP-binding cassette, sub-family B (MDR/TAP), member 8 (ABCB8), nuclear gene encoding mitochondrial protein, mRNA.","Chr7: 150.373232",6.991,"N/A","N/A","N/A",-0.107,146,0.2004,"0.33","0.53800000000000003",11194,"7","150.373232",-1,FALSE,"ABCB8","ABCB8"
17557,"ILMN_1666722","ABCB9","ATP-binding cassette, sub-family B (MDR/TAP), member 9 (ABCB9), transcript variant 1, mRNA.","Chr12: 121.979793",7.333,"N/A","N/A","N/A",0.064,146,0.4428,"0.28699999999999198","-0.27400000000000002",23457,"12","121.979793",1,FALSE,"ABCB9","ABCB9"
12775,"ILMN_1802404","ABCC1","ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 2, mRNA.","Chr16: 16.143276",6.92,"N/A","N/A","N/A",0.132,146,0.1111,"0.45400000000000001","-0.156",4363,"16","16.143276",1,FALSE,"ABCC1","ABCC1"
8487,"ILMN_1776119","ABCC10","ATP-binding cassette, sub-family C (CFTR/MRP), member 10 (ABCC10), mRNA.","Chr6: 43.525867",8.185,"N/A","N/A","N/A",-0.197,146,0.01698,"0.318","0.215",89845,"6","43.5258669999997",-1,FALSE,"ABCC10","ABCC10"
9114,"ILMN_1732140","ABCC11","ATP-binding cassette, sub-family C (CFTR/MRP), member 11 (ABCC11), transcript variant 2, mRNA.","Chr16: 46.823387",6.898,"N/A","N/A","N/A",-0.188,146,0.02307,"--","--",85320,"16","46.823386999999499",-1,FALSE,"ABCC11","ABCC11"
14293,"ILMN_1762093","ABCC12","ATP-binding cassette, sub-family C (CFTR/MRP), member 12 (ABCC12), mRNA.","Chr16: 46.674816",6.955,"N/A","N/A","N/A",-0.11,146,0.1874,"0.26300000000000001","-0.38800000000000001",94160,"16","46.674816",-1,FALSE,"ABCC12","ABCC12"
11497,"ILMN_1783691","ABCC13","ATP-binding cassette, sub-family C (CFTR/MRP), member 13 (ABCC13) on chromosome 21. XR_017987 XR_017988 XR_017989","ChrUn: 1.000000",6.852,"N/A","N/A","N/A",-0.152,146,0.06678,"--","--",150000,"21","14.2362059999999",-1,FALSE,"ABCC13","ABCC13"
2168,"ILMN_1780706","ABCC2","ATP-binding cassette, sub-family C (CFTR/MRP), member 2 (ABCC2), mRNA.","ChrUn: 1.000000",6.829,"N/A","N/A","N/A",-0.319,146,8.535e-05,"0.39100000000000001","0.58599999999999197",1244,"10","99.782731999999498",-1,FALSE,"ABCC2","ABCC2"
5238,"ILMN_1717466","ABCC3","ATP-binding cassette, sub-family C (CFTR/MRP), member 3 (ABCC3), transcript variant MRP3B, mRNA.","Chr17: 46.091544",6.983,"N/A","N/A","N/A",-0.248,146,0.002586,"0.37","-1.09999999999999E-2",8714,"17","46.0915439999998",-1,FALSE,"ABCC3","ABCC3"
10761,"ILMN_1788457","ABCC4","ATP-binding cassette, sub-family C (CFTR/MRP), member 4 (ABCC4), mRNA.","Chr13: 94.470560",6.882,"N/A","N/A","N/A",0.163,146,0.04935,"0.45400000000000001","0.104",10257,"13","94.470560000000006",1,FALSE,"ABCC4","ABCC4"
6428,"ILMN_1651964","ABCC5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 (ABCC5), transcript variant 2, mRNA.","Chr3: 185.184354",12.406,"N/A","N/A","N/A",-0.229,146,0.005476,"0.374","2E-3",10057,"3","185.18435400000001",-1,FALSE,"ABCC5","ABCC5"
11774,"ILMN_1778352","ABCC6","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 (ABCC6), transcript variant 1, mRNA.","ChrUn: 1.000000",6.815,"N/A","N/A","N/A",-0.148,146,0.07511,"0.54300000000000004","0.56399999999999195",368,"16","16.148928000000002",-1,FALSE,"ABCC6","ABCC6"
4709,"ILMN_1767129","ABCC8","ATP-binding cassette, sub-family C (CFTR/MRP), member 8 (ABCC8), mRNA.","ChrUn: 1.000000",12.093,"N/A","N/A","N/A",-0.257,146,0.001747,"0.34599999999999198","6.0999999999999902E-2",6833,"11","17.392885",-1,FALSE,"ABCC8","ABCC8"
3834,"ILMN_1746196","ABCC9","ATP-binding cassette, sub-family C (CFTR/MRP), member 9 (ABCC9), transcript variant SUR2A, mRNA.","Chr12: 21.851640",6.865,"N/A","N/A","N/A",-0.273,146,0.0008417,"0.32800000000000001","0.35799999999999199",10060,"12","21.85164",-1,FALSE,"ABCC9","ABCC9"
5199,"ILMN_1674032","ABCD3","ATP-binding cassette, sub-family D (ALD), member 3 (ABCD3), mRNA.","Chr1: 94.755941",7.882,"N/A","N/A","N/A",0.248,146,0.002499,"0.35599999999999199","0.63400000000000001",5825,"1","94.755941000000007",1,FALSE,"ABCD3","ABCD3"
3973,"ILMN_1717701","ABCD4","ATP-binding cassette, sub-family D (ALD), member 4 (ABCD4), transcript variant 1, mRNA.","ChrUn: 1.000000",7.256,"N/A","N/A","N/A",-0.27,146,0.0009617,"0.23200000000000001","0.3",5826,"14","74.285422999999497",-1,FALSE,"ABCD4","ABCD4"
16239,"ILMN_1676846","ABCE1","ATP-binding cassette, sub-family E (OABP), member 1 (ABCE1), transcript variant 1, mRNA.","ChrUn: 1.000000",8.406,"N/A","N/A","N/A",0.082,146,0.3275,"0.46","2.7E-2",6059,"4","145.097931999998",1,FALSE,"ABCE1","ABCE1"
11682,"ILMN_1763875","ABCF1","ATP-binding cassette, sub-family F (GCN20), member 1 (ABCF1), transcript variant 2, mRNA.","Chr6: 30.666948",11.46,"N/A","N/A","N/A",-0.149,146,0.0722,"--","-0.34",23,"6","30.666948000000001",-1,FALSE,"ABCF1","ABCF1"
578,"ILMN_1781999","ABCF2","ATP-binding cassette, sub-family F (GCN20), member 2 (ABCF2), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr7: 150.542112",7.852,"N/A","N/A","N/A",0.43,146,5.942e-08,"0.27300000000000002","-0.55200000000000005",10061,"7","150.542112",1,FALSE,"ABCF2","ABCF2"
11727,"ILMN_1810085","ABCF3","ATP-binding cassette, sub-family F (GCN20), member 3 (ABCF3), mRNA.","Chr3: 185.394167",7.737,"N/A","N/A","N/A",0.149,146,0.07364,"0.25700000000000001","-0.247",55324,"3","185.39416700000001",1,FALSE,"ABCF3","ABCF3"
17158,"ILMN_1794782","ABCG1","ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 6, mRNA.","Chr21: 42.590233",7.959,"N/A","N/A","N/A",-0.069,146,0.4078,"0.40600000000000003","-0.17199999999999199",9619,"21","42.5902329999996",-1,FALSE,"ABCG1","ABCG1"
13066,"ILMN_1789641","ABCG2","ATP-binding cassette, sub-family G (WHITE), member 2 (ABCG2), mRNA.","Chr4: 89.230773",7.206,"N/A","N/A","N/A",0.128,146,0.1237,"0.33700000000000002","0.64600000000000002",9429,"4","89.2307729999999",1,FALSE,"ABCG2","ABCG2"
9371,"ILMN_1674221","ABCG4","ATP-binding cassette, sub-family G (WHITE), member 4 (ABCG4), mRNA.","Chr11: 118.538374",8.292,"N/A","N/A","N/A",-0.184,146,0.02591,"0.26100000000000001","-0.193",64137,"11","118.538374",-1,FALSE,"ABCG4","ABCG4"
7445,"ILMN_1716592","ABCG5","ATP-binding cassette, sub-family G (WHITE), member 5 (sterolin 1) (ABCG5), mRNA.","Chr2: 43.893232",6.764,"N/A","N/A","N/A",-0.213,146,0.009803,"0.305999999999999","0.39300000000000002",64240,"2","43.8932319999996",-1,FALSE,"ABCG5","ABCG5"
8416,"ILMN_1680309","ABCG8","ATP-binding cassette, sub-family G (WHITE), member 8 (sterolin 2) (ABCG8), mRNA.","Chr2: 43.958756",6.698,"N/A","N/A","N/A",-0.199,146,0.01616,"0.307","0.41799999999999199",64241,"2","43.958756000000001",-1,FALSE,"ABCG8","ABCG8"
9071,"ILMN_1743371","ABHD1","abhydrolase domain containing 1 (ABHD1), mRNA.","Chr2: 27.207025",6.863,"N/A","N/A","N/A",0.189,146,0.02262,"0.55600000000000005","0.63",84696,"2","27.207025000000002",1,FALSE,"ABHD1","ABHD1"
1058,"ILMN_1770031","ABHD10","abhydrolase domain containing 10 (ABHD10), mRNA.","Chr3: 113.194635",9.493,"N/A","N/A","N/A",-0.38,146,2.197e-06,"0.28999999999999199","-0.253",55347,"3","113.19463500000001",-1,FALSE,"ABHD10","ABHD10"
978,"ILMN_1737475","ABHD11","abhydrolase domain containing 11 (ABHD11), transcript variant 3, mRNA.","Chr7: 72.790635",7.031,"N/A","N/A","N/A",0.387,146,1.385e-06,"0.208999999999995","0.32300000000000001",83451,"7","72.790634999999497",1,FALSE,"ABHD11","ABHD11"
14680,"ILMN_1745116","ABHD12","abhydrolase domain containing 12 (ABHD12), transcript variant 2, mRNA.","ChrUn: 1.000000",8.616,"N/A","N/A","N/A",0.104,146,0.2104,"0.34100000000000003","-1.2999999999999901E-2",26090,"20","25.294743",1,FALSE,"ABHD12","ABHD12"
4525,"ILMN_1785285","ABHD13","abhydrolase domain containing 13 (ABHD13), mRNA.","Chr13: 107.682784",6.941,"N/A","N/A","N/A",-0.26,146,0.00152,"--","0.17100000000000001",84945,"13","107.682784",-1,FALSE,"ABHD13","ABHD13"
17367,"ILMN_1794213","ABHD14A","abhydrolase domain containing 14A (ABHD14A), mRNA.","Chr3: 51.990050",11.111,"N/A","N/A","N/A",0.066,146,0.4258,"0.22800000000000001","-6.2E-2",25864,"3","51.990049999999499",1,FALSE,"ABHD14A","ABHD14A"
7931,"ILMN_1801260","ABHD14B","abhydrolase domain containing 14B (ABHD14B), mRNA.","Chr3: 51.977846",7.52,"N/A","N/A","N/A",-0.206,146,0.01254,"--","0.67100000000000004",84836,"3","51.977846",-1,FALSE,"ABHD14B","ABHD14B"
14093,"ILMN_1723662","ABHD2","abhydrolase domain containing 2 (ABHD2), transcript variant 1, mRNA.","Chr15: 87.539764",6.95,"N/A","N/A","N/A",-0.113,146,0.1758,"0.38700000000000001","-0.301999999999994",11057,"15","87.539764000000005",-1,FALSE,"ABHD2","ABHD2"
13436,"ILMN_1801767","ABHD3","abhydrolase domain containing 3 (ABHD3), mRNA.","Chr18: 17.485601",8.021,"N/A","N/A","N/A",0.123,146,0.1403,"0.309","0.426999999999994",171586,"18","17.4856009999999",1,FALSE,"ABHD3","ABHD3"
16783,"ILMN_1700633","ABHD4","abhydrolase domain containing 4 (ABHD4), mRNA.","Chr14: 22.150820",7.039,"N/A","N/A","N/A",0.074,146,0.3726,"--","-0.03",63874,"14","22.15082",1,FALSE,"ABHD4","ABHD4"
1827,"ILMN_1655702","ABHD5","abhydrolase domain containing 5 (ABHD5), mRNA.","Chr3: 43.735013",7.172,"N/A","N/A","N/A",0.334,146,3.752e-05,"0.300999999999993","0.366999999999997",51099,"3","43.735013000000002",1,FALSE,"ABHD5","ABHD5"
2599,"ILMN_1706344","ABHD6","abhydrolase domain containing 6 (ABHD6), mRNA.","Chr3: 58.255167",9.816,"N/A","N/A","N/A",0.305,146,0.0001843,"0.312","7.8E-2",57406,"3","58.255167",1,FALSE,"ABHD6","ABHD6"
13626,"ILMN_1719498","ABHD7","abhydrolase domain containing 7 (ABHD7), mRNA.","Chr1: 92.301246",7.482,"N/A","N/A","N/A",-0.12,146,0.1499,"--","-0.48499999999999199",253152,"1","92.301246000000006",-1,FALSE,"ABHD7","ABHD7"
1435,"ILMN_1712707","ABHD8","abhydrolase domain containing 8 (ABHD8), mRNA.","Chr19: 17.263956",11.794,"N/A","N/A","N/A",-0.353,146,1.235e-05,"--","-0.54",79575,"19","17.263956",-1,FALSE,"ABHD8","ABHD8"
18142,"ILMN_1806476","ABI1","abl-interactor 1 (ABI1), transcript variant 1, mRNA.","Chr10: 27.076219",8.807,"N/A","N/A","N/A",0.055,146,0.508,"0.317","8.9999999999999906E-3",10006,"10","27.0762189999997",1,FALSE,"ABI1","ABI1"
5098,"ILMN_1724497","ABI2","abl interactor 2 (ABI2), mRNA.","ChrUn: 1.000000",9.148,"N/A","N/A","N/A",0.25,146,0.002312,"0.26700000000000002","-0.27500000000000002",10152,"2","203.328218999999",1,FALSE,"ABI2","ABI2"
17904,"ILMN_1755658","ABI3","ABI gene family, member 3 (ABI3), mRNA.","Chr17: 44.655371",6.869,"N/A","N/A","N/A",0.059,146,0.4802,"0.26200000000000001","0.13300000000000001",51225,"17","44.655371000000002",1,FALSE,"ABI3","ABI3"
11613,"ILMN_1673639","ABI3BP","ABI gene family, member 3 (NESH) binding protein (ABI3BP), mRNA.","Chr3: 101.950986",6.905,"N/A","N/A","N/A",-0.15,146,0.07021,"0.376","8.2000000000000003E-2",25890,"3","101.950986",-1,FALSE,"ABI3BP","ABI3BP"
7053,"ILMN_1713732","ABL1","v-abl Abelson murine leukemia viral oncogene homolog 1 (ABL1), transcript variant b, mRNA.","Chr9: 132.752752",9.374,"N/A","N/A","N/A",0.219,146,0.007886,"0.29399999999999199","0.19600000000000001",25,"9","132.752751999998",1,FALSE,"ABL1","ABL1"
1270,"ILMN_1785424","ABLIM1","actin binding LIM protein 1 (ABLIM1), transcript variant 4, mRNA.","Chr10: 116.181045",18.221,"N/A","N/A","N/A",-0.364,146,6.241e-06,"0.241999999999997","-4.39999999999999E-2",3983,"10","116.181045",-1,FALSE,"ABLIM1","ABLIM1"
2303,"ILMN_1656940","ABLIM3","actin binding LIM protein family, member 3 (ABLIM3), mRNA.","Chr5: 148.619956",8.607,"N/A","N/A","N/A",-0.315,146,0.0001066,"--","0.29199999999999199",22885,"5","148.619956",-1,FALSE,"ABLIM3","ABLIM3"
18917,"ILMN_1656979","ABO","ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase) (ABO), mRNA.","Chr9: 135.120738",6.721,"N/A","N/A","N/A",0.045,146,0.5925,"0.40600000000000003","-0.186",28,"9","135.120737999998",1,FALSE,"ABO","ABO"
4827,"ILMN_1731433","ABP1","amiloride binding protein 1 (amine oxidase (copper-containing)) (ABP1), mRNA.","Chr7: 150.189216",6.84,"N/A","N/A","N/A",-0.255,146,0.00189,"--","1.4999999999999901E-2",26,"7","150.189215999998",-1,FALSE,"ABP1","ABP1"
10585,"ILMN_1672878","ABR","active BCR-related gene (ABR), transcript variant 1, mRNA.","Chr17: 0.853691",12.259,"N/A","N/A","N/A",0.166,146,0.04549,"0.443","-6.8000000000000005E-2",29,"17","0.85369099999999498",1,FALSE,"ABR","ABR"
13591,"ILMN_1766991","ABRA","actin-binding Rho activating protein (ABRA), mRNA.","Chr8: 107.842673",6.748,"N/A","N/A","N/A",-0.12,146,0.1484,"0.33500000000000002","2.5999999999999902E-2",137735,"8","107.842673",-1,FALSE,"ABRA","ABRA"
