"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign","symbol_change","orig.symbol","new.symbol"
8783,"ILMN_1668851","AADACL4","arylacetamide deacetylase-like 4 (AADACL4), mRNA.","Chr1: 12.649348",6.922,"N/A","N/A","N/A",-0.164,147,0.04771,"--","--",343066,"1","12.649348",-1,FALSE,"AADACL4","AADACL4"
917,"ILMN_1726986","AADAT","aminoadipate aminotransferase (AADAT), transcript variant 2, mRNA.","Chr4: 171.218473",9.018,"N/A","N/A","N/A",0.348,147,1.56e-05,"0.63200000000000001","0.56699999999999195",51166,"4","171.218472999998",1,FALSE,"AADAT","AADAT"
10321,"ILMN_1689211","AAK1","AP2 associated kinase 1 (AAK1), mRNA.","Chr2: 69.563227",6.748,"N/A","N/A","N/A",-0.145,147,0.08014,"0.16200000000000001","-5.0000000000000001E-3",22848,"2","69.5632269999996",-1,FALSE,"AAK1","AAK1"
18154,"ILMN_1729835","AANAT","arylalkylamine N-acetyltransferase (AANAT), mRNA.","Chr17: 71.977494",6.558,"N/A","N/A","N/A",-0.05,147,0.5438,"0.54800000000000004","0.11",15,"17","71.977493999999496",-1,FALSE,"AANAT","AANAT"
2384,"ILMN_1731097","AARD","AARD protein (LOC441376), mRNA.","Chr8: 118.024067",6.967,"N/A","N/A","N/A",-0.276,147,0.0007187,"--","--",441376,"8","118.024067",-1,TRUE,"LOC441376","AARD"
6831,"ILMN_1662364","AARS","alanyl-tRNA synthetase (AARS), mRNA.","ChrUn: 1.000000",15.004,"N/A","N/A","N/A",-0.189,147,0.0221,"0.42299999999999199","0.2",16,"16","70.252295000000004",-1,FALSE,"AARS","AARS"
2786,"ILMN_1674698","AARS2","alanyl-tRNA synthetase 2, mitochondrial (putative) (AARS2), mRNA.","Chr6: 44.375453",8.493,"N/A","N/A","N/A",0.263,147,0.001273,"--","-0.309",57505,"6","44.375453",1,FALSE,"AARS2","AARS2"
3784,"ILMN_1700461","AARSD1","alanyl-tRNA synthetase domain containing 1 (AARSD1), mRNA.","Chr17: 38.357369",10.17,"N/A","N/A","N/A",-0.24,147,0.003361,"0.307","0.362999999999992",80755,"17","38.3573689999998",-1,FALSE,"AARSD1","AARSD1"
18993,"ILMN_1784269","AASDH","2-aminoadipic 6-semialdehyde dehydrogenase (AASDH), mRNA.","Chr4: 56.899460",7.995,"N/A","N/A","N/A",0.04,147,0.6301,"0.45900000000000002","--",132949,"4","56.8994599999996",1,FALSE,"AASDH","AASDH"
10631,"ILMN_1698189","AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (AASDHPPT), mRNA.","Chr11: 105.473754",9.376,"N/A","N/A","N/A",-0.141,147,0.08849,"--","1.9E-2",60496,"11","105.473754",-1,FALSE,"AASDHPPT","AASDHPPT"
60,"ILMN_1678323","AASS","aminoadipate-semialdehyde synthase (AASS), mRNA.","Chr7: 121.503892",7.174,"N/A","N/A","N/A",0.567,147,7.417e-14,"0.54100000000000004","0.45300000000000001",10157,"7","121.503891999999",1,FALSE,"AASS","AASS"
15350,"ILMN_1786149","AATBC","hypothetical protein LOC284837 (LOC284837), mRNA.","Chr21: 44.050330",7,"N/A","N/A","N/A",-0.084,147,0.3107,"--","--",284837,"21","44.050330000000002",-1,TRUE,"LOC284837","AATBC"
17389,"ILMN_1703743","AATF","apoptosis antagonizing transcription factor (AATF), mRNA.","Chr17: 32.488018",8.694,"N/A","N/A","N/A",0.059,147,0.4752,"0.28599999999999198","-0.57699999999999196",26574,"17","32.488017999999499",1,FALSE,"AATF","AATF"
1074,"ILMN_1805104","ABAT","4-aminobutyrate aminotransferase (ABAT), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","ChrUn: 1.000000",10.326,"N/A","N/A","N/A",0.335,147,3.321e-05,"0.51500000000000001","0.37",18,"16","8.6745649999999905",1,FALSE,"ABAT","ABAT"
2539,"ILMN_1766054","ABCA1","ATP-binding cassette, sub-family A (ABC1), member 1 (ABCA1), mRNA.","Chr9: 106.583321",9.369,"N/A","N/A","N/A",0.271,147,0.0009018,"0.29899999999999199","0.427999999999995",19,"9","106.583321",1,FALSE,"ABCA1","ABCA1"
5477,"ILMN_1753388","ABCA10","ATP-binding cassette, sub-family A (ABC1), member 10 (ABCA10), mRNA.","Chr17: 64.690413",6.862,"N/A","N/A","N/A",-0.21,147,0.0108,"--","--",10349,"17","64.690413000000007",-1,FALSE,"ABCA10","ABCA10"
16609,"ILMN_1701642","ABCA12","ATP-binding cassette, sub-family A (ABC1), member 12 (ABCA12), transcript variant 1, mRNA.","Chr2: 215.504878",8.201,"N/A","N/A","N/A",0.069,147,0.4057,"0.315","-6.4000000000000001E-2",26154,"2","215.504877999999",1,FALSE,"ABCA12","ABCA12"
8887,"ILMN_1704579","ABCA13","ATP-binding cassette, sub-family A (ABC1), member 13 (ABCA13), mRNA.","Chr7: 48.657433",6.589,"N/A","N/A","N/A",-0.162,147,0.04941,"0.33900000000000002","0.29399999999999199",154664,"7","48.6574329999996",-1,FALSE,"ABCA13","ABCA13"
5948,"ILMN_1747627","ABCA2","ATP-binding cassette, sub-family A (ABC1), member 2 (ABCA2), transcript variant 1, mRNA.","Chr9: 139.021747",10.752,"N/A","N/A","N/A",0.202,147,0.01407,"0.54100000000000004","0.27200000000000002",20,"9","139.021747",1,FALSE,"ABCA2","ABCA2"
17635,"ILMN_1742051","ABCA3","ATP-binding cassette, sub-family A (ABC1), member 3 (ABCA3), mRNA.","ChrUn: 1.000000",11.937,"N/A","N/A","N/A",-0.056,147,0.498,"0.44400000000000001","0.54900000000000004",21,"16","2.275881",-1,FALSE,"ABCA3","ABCA3"
11663,"ILMN_1794965","ABCA4","ATP-binding cassette, sub-family A (ABC1), member 4 (ABCA4), mRNA.","ChrUn: 1.000000",6.731,"N/A","N/A","N/A",0.128,147,0.121,"0.34300000000000003","-0.14199999999999199",24,"1","93.9928349999999",1,FALSE,"ABCA4","ABCA4"
319,"ILMN_1784176","ABCA5","ATP-binding cassette, sub-family A (ABC1), member 5 (ABCA5), transcript variant 2, mRNA.","Chr17: 64.754462",7.735,"N/A","N/A","N/A",-0.431,147,4.958e-08,"0.34399999999999198","-0.23",23461,"17","64.754462000000004",-1,FALSE,"ABCA5","ABCA5"
13660,"ILMN_1701551","ABCA6","ATP-binding cassette, sub-family A (ABC1), member 6 (ABCA6), mRNA.","Chr17: 64.588814",6.759,"N/A","N/A","N/A",0.105,147,0.2071,"--","0.55000000000000004",23460,"17","64.5888139999999",1,FALSE,"ABCA6","ABCA6"
2397,"ILMN_1729894","ABCA7","ATP-binding cassette, sub-family A (ABC1), member 7 (ABCA7), transcript variant 1, mRNA.","Chr19: 0.992873",6.641,"N/A","N/A","N/A",-0.275,147,0.0007333,"0.427999999999995","-3.7999999999999902E-2",10347,"19","0.99287300000000001",-1,FALSE,"ABCA7","ABCA7"
4298,"ILMN_1796801","ABCA8","ATP-binding cassette, sub-family A (ABC1), member 8 (ABCA8), mRNA.","Chr17: 64.375585",8.562,"N/A","N/A","N/A",0.23,147,0.005063,"--","--",10351,"17","64.375585000000001",1,FALSE,"ABCA8","ABCA8"
6301,"ILMN_1720501","ABCA9","ATP-binding cassette, sub-family A (ABC1), member 9 (ABCA9), mRNA.","Chr17: 64.492665",7.475,"N/A","N/A","N/A",0.196,147,0.01709,"--","0.28799999999999198",10350,"17","64.492665000000002",1,FALSE,"ABCA9","ABCA9"
2867,"ILMN_1812070","ABCB1","ATP-binding cassette, sub-family B (MDR/TAP), member 1 (ABCB1), mRNA.","Chr7: 86.971478",8.667,"N/A","N/A","N/A",0.261,147,0.001382,"0.35199999999999199","--",5243,"7","86.971478000000005",1,FALSE,"ABCB1","ABCB1"
8232,"ILMN_1665730","ABCB10","ATP-binding cassette, sub-family B (MDR/TAP), member 10 (ABCB10), nuclear gene encoding mitochondrial protein, mRNA.","Chr1: 227.719373",7.862,"N/A","N/A","N/A",-0.17,147,0.03901,"0.34399999999999198","0.27500000000000002",23456,"1","227.719372999999",-1,FALSE,"ABCB10","ABCB10"
15652,"ILMN_1689082","ABCB11","ATP-binding cassette, sub-family B (MDR/TAP), member 11 (ABCB11), mRNA.","Chr2: 169.487789",6.641,"N/A","N/A","N/A",-0.081,147,0.3323,"0.365999999999996","0.5",8647,"2","169.487788999999",-1,FALSE,"ABCB11","ABCB11"
11707,"ILMN_1767349","ABCB4","ATP-binding cassette, sub-family B (MDR/TAP), member 4 (ABCB4), transcript variant A, mRNA.","ChrUn: 1.000000",6.677,"N/A","N/A","N/A",-0.128,147,0.1224,"0.38400000000000001","0.19",5244,"7","87.4016969999998",-1,FALSE,"ABCB4","ABCB4"
7694,"ILMN_1749902","ABCB5","ATP-binding cassette, sub-family B (MDR/TAP), member 5 (ABCB5), mRNA.","Chr7: 20.759621",6.65,"N/A","N/A","N/A",-0.177,147,0.03173,"0.27800000000000002","0.212999999999999",340273,"7","20.7596209999999",-1,FALSE,"ABCB5","ABCB5"
18298,"ILMN_1687840","ABCB7","ATP-binding cassette, sub-family B (MDR/TAP), member 7 (ABCB7), nuclear gene encoding mitochondrial protein, mRNA.","ChrX: 74.190027",8.189,"N/A","N/A","N/A",0.049,147,0.5566,"--","0.41199999999999198",22,"X","74.190027000000001",1,FALSE,"ABCB7","ABCB7"
16679,"ILMN_1806676","ABCB8","ATP-binding cassette, sub-family B (MDR/TAP), member 8 (ABCB8), nuclear gene encoding mitochondrial protein, mRNA.","Chr7: 150.373232",7.105,"N/A","N/A","N/A",0.068,147,0.4117,"0.33","0.53800000000000003",11194,"7","150.373232",1,FALSE,"ABCB8","ABCB8"
6623,"ILMN_1666722","ABCB9","ATP-binding cassette, sub-family B (MDR/TAP), member 9 (ABCB9), transcript variant 1, mRNA.","Chr12: 121.979793",7.554,"N/A","N/A","N/A",0.192,147,0.02007,"0.28699999999999198","-0.27400000000000002",23457,"12","121.979793",1,FALSE,"ABCB9","ABCB9"
9020,"ILMN_1802404","ABCC1","ATP-binding cassette, sub-family C (CFTR/MRP), member 1 (ABCC1), transcript variant 2, mRNA.","Chr16: 16.143276",6.802,"N/A","N/A","N/A",-0.161,147,0.05202,"0.45400000000000001","-0.156",4363,"16","16.143276",-1,FALSE,"ABCC1","ABCC1"
13199,"ILMN_1776119","ABCC10","ATP-binding cassette, sub-family C (CFTR/MRP), member 10 (ABCC10), mRNA.","Chr6: 43.525867",7.757,"N/A","N/A","N/A",0.11,147,0.1836,"0.318","0.215",89845,"6","43.5258669999997",1,FALSE,"ABCC10","ABCC10"
15145,"ILMN_1716604","ABCC11","ATP-binding cassette, sub-family C (CFTR/MRP), member 11 (ABCC11), transcript variant 1, mRNA.","Chr16: 46.758504",6.838,"N/A","N/A","N/A",-0.087,147,0.2966,"--","--",85320,"16","46.758504000000002",-1,FALSE,"ABCC11","ABCC11"
8278,"ILMN_1762093","ABCC12","ATP-binding cassette, sub-family C (CFTR/MRP), member 12 (ABCC12), mRNA.","Chr16: 46.674816",8.461,"N/A","N/A","N/A",-0.17,147,0.0397,"0.26300000000000001","-0.38800000000000001",94160,"16","46.674816",-1,FALSE,"ABCC12","ABCC12"
12398,"ILMN_1783691","ABCC13","ATP-binding cassette, sub-family C (CFTR/MRP), member 13 (ABCC13) on chromosome 21. XR_017987 XR_017988 XR_017989","ChrUn: 1.000000",6.788,"N/A","N/A","N/A",-0.12,147,0.1478,"--","--",150000,"21","14.2362059999999",-1,FALSE,"ABCC13","ABCC13"
12016,"ILMN_1780706","ABCC2","ATP-binding cassette, sub-family C (CFTR/MRP), member 2 (ABCC2), mRNA.","ChrUn: 1.000000",6.763,"N/A","N/A","N/A",-0.124,147,0.1335,"0.39100000000000001","0.58599999999999197",1244,"10","99.782731999999498",-1,FALSE,"ABCC2","ABCC2"
17652,"ILMN_1717466","ABCC3","ATP-binding cassette, sub-family C (CFTR/MRP), member 3 (ABCC3), transcript variant MRP3B, mRNA.","Chr17: 46.091544",6.913,"N/A","N/A","N/A",-0.056,147,0.5002,"0.37","-1.09999999999999E-2",8714,"17","46.0915439999998",-1,FALSE,"ABCC3","ABCC3"
5429,"ILMN_1788457","ABCC4","ATP-binding cassette, sub-family C (CFTR/MRP), member 4 (ABCC4), mRNA.","Chr13: 94.470560",7.124,"N/A","N/A","N/A",0.21,147,0.01051,"0.45400000000000001","0.104",10257,"13","94.470560000000006",1,FALSE,"ABCC4","ABCC4"
9508,"ILMN_1706531","ABCC5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5 (ABCC5), transcript variant 1, mRNA.","Chr3: 185.120565",10.936,"N/A","N/A","N/A",-0.155,147,0.06156,"0.374","2E-3",10057,"3","185.120565",-1,FALSE,"ABCC5","ABCC5"
18372,"ILMN_1778352","ABCC6","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 (ABCC6), transcript variant 1, mRNA.","ChrUn: 1.000000",6.759,"N/A","N/A","N/A",-0.048,147,0.5641,"0.54300000000000004","0.56399999999999195",368,"16","16.148928000000002",-1,FALSE,"ABCC6","ABCC6"
16026,"ILMN_1746196","ABCC9","ATP-binding cassette, sub-family C (CFTR/MRP), member 9 (ABCC9), transcript variant SUR2A, mRNA.","Chr12: 21.851640",6.862,"N/A","N/A","N/A",0.076,147,0.3587,"0.32800000000000001","0.35799999999999199",10060,"12","21.85164",1,FALSE,"ABCC9","ABCC9"
19976,"ILMN_1652959","ABCD2","ATP-binding cassette, sub-family D (ALD), member 2 (ABCD2), mRNA.","Chr12: 38.280770",6.6,"N/A","N/A","N/A",0.028,147,0.7369,"0.44900000000000001","0.28599999999999198",225,"12","38.280769999999499",1,FALSE,"ABCD2","ABCD2"
1102,"ILMN_1674032","ABCD3","ATP-binding cassette, sub-family D (ALD), member 3 (ABCD3), mRNA.","Chr1: 94.755941",7.705,"N/A","N/A","N/A",0.333,147,3.737e-05,"0.35599999999999199","0.63400000000000001",5825,"1","94.755941000000007",1,FALSE,"ABCD3","ABCD3"
19208,"ILMN_1717701","ABCD4","ATP-binding cassette, sub-family D (ALD), member 4 (ABCD4), transcript variant 1, mRNA.","ChrUn: 1.000000",7.008,"N/A","N/A","N/A",0.037,147,0.6527,"0.23200000000000001","0.3",5826,"14","74.285422999999497",1,FALSE,"ABCD4","ABCD4"
12973,"ILMN_1676846","ABCE1","ATP-binding cassette, sub-family E (OABP), member 1 (ABCE1), transcript variant 1, mRNA.","ChrUn: 1.000000",8.403,"N/A","N/A","N/A",-0.113,147,0.1731,"0.46","2.7E-2",6059,"4","145.097931999998",-1,FALSE,"ABCE1","ABCE1"
1284,"ILMN_1763875","ABCF1","ATP-binding cassette, sub-family F (GCN20), member 1 (ABCF1), transcript variant 2, mRNA.","Chr6: 30.666948",11.565,"N/A","N/A","N/A",-0.324,147,6.413e-05,"--","-0.34",23,"6","30.666948000000001",-1,FALSE,"ABCF1","ABCF1"
18797,"ILMN_1781999","ABCF2","ATP-binding cassette, sub-family F (GCN20), member 2 (ABCF2), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr7: 150.542112",8.142,"N/A","N/A","N/A",0.042,147,0.61,"0.27300000000000002","-0.55200000000000005",10061,"7","150.542112",1,FALSE,"ABCF2","ABCF2"
17700,"ILMN_1810085","ABCF3","ATP-binding cassette, sub-family F (GCN20), member 3 (ABCF3), mRNA.","Chr3: 185.394167",7.731,"N/A","N/A","N/A",-0.055,147,0.505,"0.25700000000000001","-0.247",55324,"3","185.39416700000001",-1,FALSE,"ABCF3","ABCF3"
9395,"ILMN_1794782","ABCG1","ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 6, mRNA.","Chr21: 42.590233",8.241,"N/A","N/A","N/A",0.156,147,0.05922,"0.40600000000000003","-0.17199999999999199",9619,"21","42.5902329999996",1,FALSE,"ABCG1","ABCG1"
4387,"ILMN_1789641","ABCG2","ATP-binding cassette, sub-family G (WHITE), member 2 (ABCG2), mRNA.","Chr4: 89.230773",7.393,"N/A","N/A","N/A",0.229,147,0.005334,"0.33700000000000002","0.64600000000000002",9429,"4","89.2307729999999",1,FALSE,"ABCG2","ABCG2"
9510,"ILMN_1674221","ABCG4","ATP-binding cassette, sub-family G (WHITE), member 4 (ABCG4), mRNA.","Chr11: 118.538374",7.57,"N/A","N/A","N/A",-0.155,147,0.06158,"0.26100000000000001","-0.193",64137,"11","118.538374",-1,FALSE,"ABCG4","ABCG4"
6726,"ILMN_1680309","ABCG8","ATP-binding cassette, sub-family G (WHITE), member 8 (sterolin 2) (ABCG8), mRNA.","Chr2: 43.958756",6.673,"N/A","N/A","N/A",-0.19,147,0.021,"0.307","0.41799999999999199",64241,"2","43.958756000000001",-1,FALSE,"ABCG8","ABCG8"
1280,"ILMN_1743371","ABHD1","abhydrolase domain containing 1 (ABHD1), mRNA.","Chr2: 27.207025",6.911,"N/A","N/A","N/A",0.324,147,6.396e-05,"0.55600000000000005","0.63",84696,"2","27.207025000000002",1,FALSE,"ABHD1","ABHD1"
985,"ILMN_1770031","ABHD10","abhydrolase domain containing 10 (ABHD10), mRNA.","Chr3: 113.194635",9.303,"N/A","N/A","N/A",-0.342,147,2.207e-05,"0.28999999999999199","-0.253",55347,"3","113.19463500000001",-1,FALSE,"ABHD10","ABHD10"
1061,"ILMN_1737475","ABHD11","abhydrolase domain containing 11 (ABHD11), transcript variant 3, mRNA.","Chr7: 72.790635",7.041,"N/A","N/A","N/A",0.336,147,3.133e-05,"0.208999999999995","0.32300000000000001",83451,"7","72.790634999999497",1,FALSE,"ABHD11","ABHD11"
3468,"ILMN_1745116","ABHD12","abhydrolase domain containing 12 (ABHD12), transcript variant 2, mRNA.","ChrUn: 1.000000",8.558,"N/A","N/A","N/A",0.247,147,0.002519,"0.34100000000000003","-1.2999999999999901E-2",26090,"20","25.294743",1,FALSE,"ABHD12","ABHD12"
7506,"ILMN_1785285","ABHD13","abhydrolase domain containing 13 (ABHD13), mRNA.","Chr13: 107.682784",6.864,"N/A","N/A","N/A",-0.18,147,0.02934,"--","0.17100000000000001",84945,"13","107.682784",-1,FALSE,"ABHD13","ABHD13"
11787,"ILMN_1794213","ABHD14A","abhydrolase domain containing 14A (ABHD14A), mRNA.","Chr3: 51.990050",10.697,"N/A","N/A","N/A",-0.127,147,0.1251,"0.22800000000000001","-6.2E-2",25864,"3","51.990049999999499",-1,FALSE,"ABHD14A","ABHD14A"
16343,"ILMN_1801260","ABHD14B","abhydrolase domain containing 14B (ABHD14B), mRNA.","Chr3: 51.977846",7.389,"N/A","N/A","N/A",-0.073,147,0.3826,"--","0.67100000000000004",84836,"3","51.977846",-1,FALSE,"ABHD14B","ABHD14B"
5669,"ILMN_1769390","ABHD15","hypothetical protein LOC116236 (LOC116236), mRNA.","Chr17: 24.912675",6.987,"N/A","N/A","N/A",0.207,147,0.01192,"0.240999999999996","--",116236,"17","24.912675",1,TRUE,"LOC116236","ABHD15"
2692,"ILMN_1787618","ABHD2","abhydrolase domain containing 2 (ABHD2), transcript variant 1, mRNA.","Chr15: 87.448251",6.597,"N/A","N/A","N/A",-0.266,147,0.001123,"0.38700000000000001","-0.301999999999994",11057,"15","87.4482509999999",-1,FALSE,"ABHD2","ABHD2"
229,"ILMN_1801767","ABHD3","abhydrolase domain containing 3 (ABHD3), mRNA.","Chr18: 17.485601",7.36,"N/A","N/A","N/A",0.455,147,7.2e-09,"0.309","0.426999999999994",171586,"18","17.4856009999999",1,FALSE,"ABHD3","ABHD3"
2512,"ILMN_1700633","ABHD4","abhydrolase domain containing 4 (ABHD4), mRNA.","Chr14: 22.150820",7.085,"N/A","N/A","N/A",0.272,147,0.0008746,"--","-0.03",63874,"14","22.15082",1,FALSE,"ABHD4","ABHD4"
1968,"ILMN_1655702","ABHD5","abhydrolase domain containing 5 (ABHD5), mRNA.","Chr3: 43.735013",7.02,"N/A","N/A","N/A",0.291,147,0.000344,"0.300999999999993","0.366999999999997",51099,"3","43.735013000000002",1,FALSE,"ABHD5","ABHD5"
3701,"ILMN_1719498","ABHD7","abhydrolase domain containing 7 (ABHD7), mRNA.","Chr1: 92.301246",9.816,"N/A","N/A","N/A",-0.242,147,0.003133,"--","-0.48499999999999199",253152,"1","92.301246000000006",-1,FALSE,"ABHD7","ABHD7"
12395,"ILMN_1712707","ABHD8","abhydrolase domain containing 8 (ABHD8), mRNA.","Chr19: 17.263956",12.768,"N/A","N/A","N/A",0.12,147,0.1477,"--","-0.54",79575,"19","17.263956",1,FALSE,"ABHD8","ABHD8"
10788,"ILMN_1699750","ABHD9","abhydrolase domain containing 9 (ABHD9), mRNA.","Chr19: 15.198849",6.756,"N/A","N/A","N/A",-0.139,147,0.09263,"--","-5.0000000000000001E-3",79852,"19","15.1988489999999",-1,FALSE,"ABHD9","ABHD9"
17953,"ILMN_1806476","ABI1","abl-interactor 1 (ABI1), transcript variant 1, mRNA.","Chr10: 27.076219",9.263,"N/A","N/A","N/A",0.053,147,0.527,"0.317","8.9999999999999906E-3",10006,"10","27.0762189999997",1,FALSE,"ABI1","ABI1"
18102,"ILMN_1724497","ABI2","abl interactor 2 (ABI2), mRNA.","ChrUn: 1.000000",9.704,"N/A","N/A","N/A",-0.051,147,0.5394,"0.26700000000000002","-0.27500000000000002",10152,"2","203.328218999999",-1,FALSE,"ABI2","ABI2"
19543,"ILMN_1755658","ABI3","ABI gene family, member 3 (ABI3), mRNA.","Chr17: 44.655371",6.935,"N/A","N/A","N/A",-0.033,147,0.6913,"0.26200000000000001","0.13300000000000001",51225,"17","44.655371000000002",-1,FALSE,"ABI3","ABI3"
5438,"ILMN_1673639","ABI3BP","ABI gene family, member 3 (NESH) binding protein (ABI3BP), mRNA.","Chr3: 101.950986",7.084,"N/A","N/A","N/A",-0.21,147,0.01057,"0.376","8.2000000000000003E-2",25890,"3","101.950986",-1,FALSE,"ABI3BP","ABI3BP"
7466,"ILMN_1713732","ABL1","v-abl Abelson murine leukemia viral oncogene homolog 1 (ABL1), transcript variant b, mRNA.","Chr9: 132.752752",9.768,"N/A","N/A","N/A",0.18,147,0.02894,"0.29399999999999199","0.19600000000000001",25,"9","132.752751999998",1,FALSE,"ABL1","ABL1"
3586,"ILMN_1741628","ABL2","v-abl Abelson murine leukemia viral oncogene homolog 2 (arg, Abelson-related gene) (ABL2), transcript variant b, mRNA.","Chr1: 177.343642",6.944,"N/A","N/A","N/A",-0.245,147,0.002777,"0.367999999999998","-0.23400000000000001",27,"1","177.343641999998",-1,FALSE,"ABL2","ABL2"
11520,"ILMN_1785424","ABLIM1","actin binding LIM protein 1 (ABLIM1), transcript variant 4, mRNA.","Chr10: 116.181045",13.614,"N/A","N/A","N/A",0.13,147,0.1162,"0.241999999999997","-4.39999999999999E-2",3983,"10","116.181045",1,FALSE,"ABLIM1","ABLIM1"
18664,"ILMN_1758825","ABLIM2","actin binding LIM protein family, member 2 (ABLIM2), mRNA.","Chr4: 8.018194",12.355,"N/A","N/A","N/A",-0.044,147,0.5942,"0.34300000000000003","0.114",84448,"4","8.0181939999999905",-1,FALSE,"ABLIM2","ABLIM2"
5215,"ILMN_1656940","ABLIM3","actin binding LIM protein family, member 3 (ABLIM3), mRNA.","Chr5: 148.619956",7.537,"N/A","N/A","N/A",-0.214,147,0.009189,"--","0.29199999999999199",22885,"5","148.619956",-1,FALSE,"ABLIM3","ABLIM3"
6521,"ILMN_1656979","ABO","ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase) (ABO), mRNA.","Chr9: 135.120738",6.652,"N/A","N/A","N/A",-0.193,147,0.01909,"0.40600000000000003","-0.186",28,"9","135.120737999998",-1,FALSE,"ABO","ABO"
7052,"ILMN_1731433","ABP1","amiloride binding protein 1 (amine oxidase (copper-containing)) (ABP1), mRNA.","Chr7: 150.189216",6.797,"N/A","N/A","N/A",-0.185,147,0.02449,"--","1.4999999999999901E-2",26,"7","150.189215999998",-1,FALSE,"ABP1","ABP1"
15816,"ILMN_1672878","ABR","active BCR-related gene (ABR), transcript variant 1, mRNA.","Chr17: 0.853691",16.029,"N/A","N/A","N/A",0.079,147,0.3439,"0.443","-6.8000000000000005E-2",29,"17","0.85369099999999498",1,FALSE,"ABR","ABR"
9816,"ILMN_1766991","ABRA","actin-binding Rho activating protein (ABRA), mRNA.","Chr8: 107.842673",6.665,"N/A","N/A","N/A",-0.151,147,0.06851,"0.33500000000000002","2.5999999999999902E-2",137735,"8","107.842673",-1,FALSE,"ABRA","ABRA"
